0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0.0032556130459628027,0.0,0.0,0.0032556130459628027,0.0,0.0,0.0,0.0006019270499578181,0.0,0.0,0.0,0.0004612507331073887,0.0,0.0005773164193649341,0.008604507819945406,0.01346199672346575,0.008573366223994183,0.005583863602610169,0.005474852488908096,0.005515313301234475,0.0039270390507856355,0.0,0.00043049346758450876,0.0014806884945391043,0.0,0.0006499823340380151,8.190158165604443e-06,0.0,0.00412789660088359,0.002225315381284584,0.22785337257771496,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.175045
0.014239911288644946,0.022475302039894472,0.03976131724916212,0.014239911288644946,0.01365769650239275,0.09667809696422516,0.07178117624877015,0.09726206837364156,0.013582326168053702,0.01347374854482919,0.013665313264107484,0.02215490773928871,0.02239676695001459,0.022320405057367175,0.009579863542902153,0.016576394402790868,0.009538965189852894,0.016985319446068327,0.017851556745478774,0.01699821890672677,0.013924237694868549,0.03392077479785366,0.07582933440608362,0.012576532205358336,0.06103752507576712,0.07744268167691644,0.00045934119257583147,0.0031665968667059763,0.02701437156625682,0.045031194629105376,0.2668947538216554,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,2.76285
0.02374104746244901,0.009989703393112758,0.00496814885242602,0.02374104746244901,0.003704163165593015,0.004503475117428949,0.0060123737350208295,0.004992937514376641,0.0022765556260027106,0.004953679627826335,0.0021809550532357375,0.0,0.004508799522494615,0.0,0.0158128558350429,0.02584892882005378,0.015639417696079603,0.02981792377341433,0.02563185665965086,0.029805049716714157,0.03169702723933072,0.013191732849924741,0.0016442067955738883,0.017797282330575565,0.013437727601988107,0.0027763701212001825,0.00047821535996008424,0.00011003699069953603,0.017746704297583817,0.003952931404123072,0.16485256819583285,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.18913700000000003
0.004935798723324188,0.013599572574615505,0.011396370678850734,0.004935798723324188,0.009726113546457863,0.012003301188704995,0.009309893193048023,0.012586167392818535,0.010307869002675841,0.008896569598268098,0.010352929442599712,0.006053163512505028,0.007868666319129863,0.006183338127078307,0.003280086059918522,0.007304959799828928,0.0032163542241238803,0.008814583435285135,0.009279344719043734,0.008663632094699732,0.005543918838441553,0.01703512520692811,0.012033593873720485,0.008320720177133083,0.027157076271147926,0.013043694040269803,3.866169454391737e-05,0.00022031781785505618,0.001977384986224552,0.0048775895406018245,0.09809536954677457,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.758229
0.0216742150757572,0.029781745898885378,0.04302002557295217,0.0216742150757572,0.008370395145780767,0.036438342437182324,0.03905880637766712,0.036977574940893584,0.011596970952182368,0.009531756592195224,0.011561172862353726,0.018867706923117285,0.02310595663434602,0.01903726718692961,0.013488468205821887,0.01642496219794476,0.01350479944942856,0.016222285815464796,0.013362885163524126,0.01620986070107419,0.011351899321483937,0.04110971731575424,0.08275354713230897,0.004509968724138462,0.025549670920203854,0.03349495606368514,0.00040317963140677353,0.0029271214956460502,0.035801581717263976,0.05237334545049128,0.5328332597793474,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,1.5984399999999999
0.021669620074860497,0.016375622904226686,0.014787592820287455,0.021669620074860497,0.008651700555695715,0.005489964330666105,0.013202274582068557,0.005210454329698429,0.008652844019305626,0.007405376791685765,0.008585814961907957,0.017529531771903892,0.016030575743059675,0.017571585324608934,0.010345430542867025,0.01822089192366859,0.010129442137192772,0.0417606602847312,0.038992704283665296,0.041220123140153574,0.020152023337054233,0.01725388064777768,0.006626430548527194,0.013149574080108155,0.014270037782518827,0.004219646240577053,0.0006985654212757342,0.0003484351651740784,0.03027945705423978,0.012717033085087166,0.16928858939272437,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.327094
0.014150378557513025,0.016935673567686025,0.03227035832707651,0.014150378557513025,0.010164083110365199,0.056477461467801304,0.04459328789307575,0.05704412381442431,0.013529073686533591,0.012156428744274148,0.013578861531817433,0.007070510240555476,0.006744261980273078,0.0071816547649548755,0.003410062627118076,0.007749653778495174,0.0033899463798013597,0.019112855138486866,0.018366983968995138,0.018893066727817275,0.016712850302534128,0.02253618099286738,0.03137633384360468,0.009776709821480755,0.04118633507291622,0.032026182435684857,0.00017822308129978567,0.0010290000607804549,0.010102112784448277,0.02045505067703076,0.17208902243215848,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,1.73429
0.03942053987947713,0.04642145986530424,0.021258640734451068,0.03942053987947713,0.024552752893076374,0.022212536823021514,0.03765195354363986,0.021946552850016166,0.039004771159568935,0.04112998487413794,0.03909385126798164,0.03212920537967104,0.035363029569919976,0.032362775223686885,0.05882897836756401,0.06437152049198222,0.05866900632038133,0.025656515884292155,0.021012002329097862,0.025603095322865282,0.026450983258549655,0.05239981444648837,0.016502216377197183,0.02656130680996191,0.05650784857760569,0.015829464253267776,0.0008179508179892075,0.001224116821117668,0.023502962055882773,0.015979488212238234,0.11430014443026315,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.9152950000000001
0.03707844429067143,0.032710583523775295,0.012641829613638043,0.03707844429067143,0.02551865363288703,0.006700463022529752,0.022107273444449165,0.0072941269211917745,0.01513645567001004,0.014484782946796714,0.01510985552173194,0.0355006102495496,0.036829080544167996,0.03568750634742473,0.06445354926272322,0.06381279679102073,0.06438234658599545,0.03867347197070058,0.028708726813643528,0.03847475780226674,0.022184146758322917,0.027693867125546282,0.007416023662194507,0.016477677788491258,0.03421675642999348,0.006363411569798062,0.0005784990781328498,0.0008471874463594532,0.02178932067296213,0.016419651299144366,0.13139571548606585,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.480178
0.028557640205399675,0.04086363803654282,0.011366872600982724,0.028557640205399675,0.021382930087698773,0.0059270120815174505,0.02593391542226557,0.005906515744377994,0.031302612267190694,0.02406436893990106,0.03131084558697301,0.011371071192264283,0.013180286066039694,0.011501849006487024,0.013927819749180824,0.019063025799912096,0.01391707535161374,0.02646641692820793,0.023524481247022812,0.026412851411579095,0.030574023096813886,0.03705976246927439,0.009605195456948372,0.024186754015161016,0.05426202960513602,0.008771518264543138,0.00035426130054878435,0.000608606863720846,0.007728955281136542,0.007150418245123094,0.04229049959916822,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.540505
0.015006485714061874,0.015955462035172403,0.023810412849002295,0.015006485714061874,0.01029829211810533,0.023610781292931638,0.01731622823136305,0.024002115368119015,0.011186229434669178,0.009813516862204481,0.011216285561258832,0.00877499460022089,0.009492494977356531,0.008907396123139745,0.014252423858156647,0.02158346406882211,0.014183370620215591,0.023844485608174107,0.02342359214943879,0.023700068407965683,0.020613461467309534,0.010392478205178912,0.008280165387367203,0.0051407841706340605,0.019650865485256075,0.00807466698959526,0.00019133569705004098,0.00082585202291476,0.02253530712587141,0.032543168281086325,0.6305050098944265,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.632381
0.02950077738143736,0.047670686678786656,0.02320323190497421,0.02950077738143736,0.0247441868250317,0.02547155369014278,0.03206544893772685,0.025944659820521805,0.048214684854912315,0.042119838033940954,0.04823594055645102,0.03276447415997265,0.037969036910829146,0.032999136265294556,0.025835686805524446,0.025250819068017648,0.025864028471409475,0.028806925103976627,0.02316850624592863,0.028707728304697228,0.024860676167238263,0.04910219160405169,0.01374329832840625,0.01407865327747431,0.03563120260471961,0.008280268546296899,0.0007903666309662541,0.001631806123650908,0.035018507367300285,0.02946715439332065,0.2238372458648156,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,1.2481600000000002
0.026113364960620684,0.02461040265770054,0.020413352362499464,0.026113364960620684,0.01248968380862001,0.027833318861732438,0.027427996738528405,0.028295044178464127,0.011813539593430823,0.011129249397428244,0.011680256323208021,0.02273187837738054,0.02248474876286628,0.022870212158645403,0.030928822962944674,0.03324389918496309,0.03084468099281665,0.02229798567269017,0.017628443375777826,0.022135922648940525,0.018270068232457366,0.0254848731024024,0.012241764192738931,0.009944566700470982,0.027929154782388863,0.012288282148531454,0.00026453115859475227,0.000697669060696004,0.014457102266037105,0.01859443824025661,0.18887664682711056,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.9361659999999999
0.050090976771158306,0.0497912336619572,0.02323222125883843,0.050090976771158306,0.025960422457151088,0.022342259534563837,0.027503685639138478,0.022218274770668452,0.03574127865428809,0.028926068057316328,0.035752396041775845,0.043336870436448106,0.05125627549324276,0.043478657365815174,0.04866447435264813,0.05545688967409868,0.0482347196641228,0.06401827428443262,0.05041738975429435,0.0643727162307309,0.031979841822223735,0.04376401075772885,0.028923465965060353,0.028820983020160017,0.06566147518054508,0.02728381623123254,0.0011452812915066762,0.0019318872850110295,0.030185287305001023,0.023653931691401044,0.1450150714544163,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,1.10086
0.0371593763426816,0.04330727050293508,0.04583605510707625,0.0371593763426816,0.019449380800910663,0.05496505193262868,0.04862523056489979,0.05492755118429163,0.015294949757476863,0.014616810944826874,0.015337076393503487,0.03204576917050066,0.032975206722330584,0.03221852475376803,0.03883011346951618,0.047168980944045764,0.03907519400635828,0.029727894149327812,0.021827613395444288,0.029683591673592212,0.025594719751818255,0.04823961825078709,0.030715127259070867,0.021063200011427675,0.06378623412239144,0.03263333140840044,0.000805097903924444,0.0023308927924090635,0.029231904580750888,0.030875239622801046,0.17157109814559798,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,1.65823
0.00422302157860971,0.01446126818969809,0.017857362635272205,0.00422302157860971,0.005000732007496744,0.012938323454364607,0.01323020340657279,0.01343761156222869,0.0064311142521667735,0.006344624279448757,0.006465429506140979,0.0036727920398726033,0.004001294215281616,0.003805688435486323,0.004101973295197864,0.00744432324637105,0.0040971597653210335,0.005081584376906193,0.004517693815452653,0.005079419796278385,0.003331723766467559,0.019457577033127137,0.0395723409216718,0.005896392579944622,0.04195151350934825,0.04565576023246572,4.5528983736976334e-05,0.0009494439679718814,0.005595316288719643,0.01887159977756916,0.2273970489015785,0.22132648692922202,1.0,0.8097138695520063,0.5997822619303524,0.6581039696562309,0.910837404536539,0.6416383298762692,0.5490643409093501,0.6899775687837193,0.7985689399066465,1.0,0.7687820046323717,0.0,0.20093551316524266,0.804741086154772,0.019510480224525437,0.0,0.5239662707243745,0.769723
